user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
31040257@N06,9721268555_95cab1cec5_o.jpg,359,"(25, 32)",f,1211,1678,287,287,-5,0,119
31040257@N06,9730092020_f0005b972f_o.jpg,359,"(25, 32)",f,199,451,1109,1109,10,0,33
31040257@N06,9726862445_b391e70b86_o.jpg,359,"(25, 32)",f,313,321,1224,1224,15,0,8
31040257@N06,9730089538_c7245c51fb_o.jpg,360,"(60, 100)",f,0,1241,513,669,0,45,37
31040257@N06,9726405271_c49771a1b5_o.jpg,359,"(25, 32)",f,0,589,648,691,10,0,33
31040257@N06,9726405271_c49771a1b5_o.jpg,357,"(25, 32)",m,306,339,504,505,5,15,50
31040257@N06,9730036540_22343f51b3_o.jpg,361,"(38, 43)",m,1944,1349,504,549,15,30,35
31040257@N06,11854155755_17b511eeb1_o.jpg,357,"(25, 32)",m,1045,457,319,319,-95,30,147
31040257@N06,11854155755_17b511eeb1_o.jpg,359,"(25, 32)",f,728,1678,306,306,-85,0,148
31040257@N06,9729626286_c4ffa587be_o.jpg,357,"(25, 32)",m,1117,905,363,363,5,0,141
113705978@N06,11837242705_ea0b537211_o.jpg,362,"(60, 100)",f,104,258,856,889,5,0,80
113705978@N06,11838147966_aea7c17f7a_o.jpg,362,"(60, 100)",f,892,726,280,280,0,0,117
113705978@N06,11811318123_766419ac13_o.jpg,363,35,f,906,688,1033,1033,0,0,102
113705978@N06,11837377585_8a09b41d54_o.jpg,362,"(60, 100)",f,707,511,1071,1071,0,0,137
113705978@N06,11838026246_0b52df8c9d_o.jpg,364,"(60, 100)",f,792,361,796,797,15,0,118
113705978@N06,11838026246_0b52df8c9d_o.jpg,365,"(60, 100)",m,1388,253,752,752,5,0,115
113705978@N06,11811940896_e873587596_o.jpg,366,"(25, 32)",f,87,1278,262,261,-90,0,50
113705978@N06,11837759943_ca62f42683_o.jpg,367,"(4, 6)",m,128,0,1124,960,15,0,96
113705978@N06,11837883694_a70680eb1d_o.jpg,367,"(4, 6)",m,0,320,696,640,-20,0,10
113705978@N06,11838017836_c9730613af_o.jpg,368,55,m,2028,613,619,618,-20,30,135
113705978@N06,11838017836_c9730613af_o.jpg,369,"(38, 43)",m,583,659,586,587,10,0,67
113705978@N06,11838017836_c9730613af_o.jpg,362,"(60, 100)",f,1718,691,529,529,5,15,139
113705978@N06,11838017836_c9730613af_o.jpg,370,35,f,1072,1058,504,503,-10,0,105
113705978@N06,11837656064_f3683bf1d4_o.jpg,362,"(60, 100)",f,108,301,852,868,10,0,83
113705978@N06,11837573643_a63da774d6_o.jpg,371,"(38, 43)",f,600,994,325,325,-5,45,11
113705978@N06,11837573643_a63da774d6_o.jpg,372,22,f,1711,927,306,306,-10,15,26
113705978@N06,11838176606_7d2bec2b5d_o.jpg,373,"(25, 32)",f,1310,455,363,364,-5,0,97
113705978@N06,11838176606_7d2bec2b5d_o.jpg,362,"(60, 100)",f,959,369,331,332,5,0,92
113705978@N06,11837759363_93b11aeb9e_o.jpg,367,"(4, 6)",m,163,0,1117,960,15,0,91
113705978@N06,11837449755_e84061dfdc_o.jpg,374,"(15, 20)",f,1726,0,1538,1493,10,0,56
113705978@N06,11837449755_e84061dfdc_o.jpg,375,"(25, 32)",m,916,0,1116,964,0,0,20
113705978@N06,11837711583_ff18001ef7_o.jpg,375,"(25, 32)",m,1713,302,848,848,-5,30,55
113705978@N06,11837711583_ff18001ef7_o.jpg,376,"(25, 32)",f,1238,513,663,663,5,0,106
113705978@N06,11838172446_f683187b69_o.jpg,373,"(25, 32)",f,1467,517,555,555,5,15,79
113705978@N06,11837475765_58243a430f_o.jpg,367,"(4, 6)",m,176,0,1104,960,5,15,57
113705978@N06,11837400315_a40004d4e0_o.jpg,377,"(15, 20)",f,1496,280,529,529,10,0,50
113705978@N06,11837894074_11a6e9f66c_o.jpg,367,"(4, 6)",m,173,0,1107,960,15,0,85
113705978@N06,11838232106_63629d0ef7_o.jpg,374,"(15, 20)",f,1781,0,1483,1453,-15,0,41
113705978@N06,11838232106_63629d0ef7_o.jpg,375,"(25, 32)",m,588,0,1370,1104,10,-30,56
113705978@N06,11837876004_2e00262ce5_o.jpg,373,"(25, 32)",f,1453,540,650,650,-5,0,148
113705978@N06,11837876004_2e00262ce5_o.jpg,374,"(15, 20)",f,992,804,408,408,5,0,142
113705978@N06,11837577793_e2f9b2c5ec_o.jpg,378,"(15, 20)",f,581,675,313,313,5,0,110
113705978@N06,11837365295_10923f82d0_o.jpg,362,"(60, 100)",f,1020,334,412,412,-10,0,84
113705978@N06,11837365295_10923f82d0_o.jpg,376,"(25, 32)",f,209,349,376,376,10,0,81
113705978@N06,11837365295_10923f82d0_o.jpg,373,"(25, 32)",f,651,492,344,344,0,0,52
113705978@N06,11837734323_b3a7fc9be5_o.jpg,373,"(25, 32)",f,1490,559,637,637,-5,0,124
113705978@N06,11837734323_b3a7fc9be5_o.jpg,374,"(15, 20)",f,1018,808,440,439,5,0,118
113705978@N06,11837734323_b3a7fc9be5_o.jpg,375,"(25, 32)",m,119,863,427,427,0,0,9
113705978@N06,11837854694_34fbd99fb1_o.jpg,377,"(15, 20)",f,2111,460,842,842,0,30,128
113705978@N06,11837854694_34fbd99fb1_o.jpg,362,"(60, 100)",f,194,321,835,836,-5,0,36
113705978@N06,11837854694_34fbd99fb1_o.jpg,379,13,m,1134,648,816,816,5,0,8
113705978@N06,11811300733_309791fb94_o.jpg,380,"(38, 43)",m,927,46,1237,1236,10,0,81
113705978@N06,11811300733_309791fb94_o.jpg,381,"(48, 53)",f,1609,274,1205,1205,-5,0,103
113705978@N06,11837359775_3bf1edc32b_o.jpg,362,"(60, 100)",f,1319,1196,434,434,-25,0,96
113705978@N06,11837850264_f7707d7ed0_o.jpg,379,13,m,1027,588,842,841,-5,0,51
113705978@N06,11837850264_f7707d7ed0_o.jpg,377,"(15, 20)",f,2124,479,816,816,0,30,143
113705978@N06,11811845716_01535d525a_o.jpg,368,55,m,393,1295,536,536,195,0,26
113705978@N06,11811845716_01535d525a_o.jpg,362,"(60, 100)",f,170,1251,508,508,180,0,104
113705978@N06,11838166686_9726cfa5c0_o.jpg,362,"(60, 100)",f,674,382,1077,1077,0,0,151
113705978@N06,11838093946_7e819bc143_o.jpg,382,"(60, 100)",f,548,90,1026,1027,0,0,60
113705978@N06,11811853706_9ee8d61781_o.jpg,383,35,m,1142,1486,982,962,180,0,72
113705978@N06,11811853706_9ee8d61781_o.jpg,366,"(25, 32)",f,1840,954,925,925,190,-15,86
113705978@N06,11838149206_bf1330a805_o.jpg,373,"(25, 32)",f,422,524,432,432,0,30,40
113705978@N06,11837228225_deb5b09c9e_o.jpg,362,"(60, 100)",f,1442,374,975,975,-15,0,114
113705978@N06,11837228225_deb5b09c9e_o.jpg,384,45,f,683,929,829,828,0,0,98
113705978@N06,11811636564_9f717cd6e0_o.jpg,385,"(38, 43)",m,382,804,663,663,-85,0,38
113705978@N06,11837896014_93e2268b77_o.jpg,367,"(4, 6)",m,203,22,960,938,10,0,61
113705978@N06,11838021936_882c10037a_o.jpg,368,55,m,1899,455,587,587,-15,30,131
113705978@N06,11838021936_882c10037a_o.jpg,369,"(38, 43)",m,686,580,549,548,0,0,54
113705978@N06,11838021936_882c10037a_o.jpg,362,"(60, 100)",f,1612,545,517,516,5,15,125
113705978@N06,11838021936_882c10037a_o.jpg,370,35,f,1063,925,490,491,-10,0,119
113705978@N06,11837775894_1a5273a0a8_o.jpg,373,"(25, 32)",f,589,766,244,244,5,15,18
113705978@N06,11837775894_1a5273a0a8_o.jpg,362,"(60, 100)",f,923,701,232,232,0,0,135
113705978@N06,11837314755_f1f37e5ded_o.jpg,386,"(25, 32)",m,1252,0,1530,1435,5,0,34
113705978@N06,11837314755_f1f37e5ded_o.jpg,387,"(0, 2)",u,484,492,969,969,0,0,53
113705978@N06,11811453644_08c9bb9100_o.jpg,385,"(38, 43)",m,1377,111,1364,1364,-10,0,73
113705978@N06,11811453644_08c9bb9100_o.jpg,388,"(60, 100)",f,715,320,1109,1109,5,0,107
113705978@N06,11811490264_fbf1c26c19_o.jpg,367,"(4, 6)",m,412,304,1785,1785,-75,0,117
113705978@N06,11837442625_1fe54114fa_o.jpg,379,13,m,1050,508,816,816,-5,0,69
113705978@N06,11837442625_1fe54114fa_o.jpg,362,"(60, 100)",f,313,368,804,803,10,0,32
113705978@N06,11837442625_1fe54114fa_o.jpg,377,"(15, 20)",f,2156,466,790,791,-10,0,162
113705978@N06,11811976696_771de4eb1d_o.jpg,385,"(38, 43)",m,721,780,867,867,-80,0,71
113705978@N06,11811976696_771de4eb1d_o.jpg,388,"(60, 100)",f,329,1150,810,810,-85,0,114
113705978@N06,11837896564_757b1b4344_o.jpg,367,"(4, 6)",m,203,22,960,938,10,0,61
113705978@N06,11811518434_ff5f638555_o.jpg,383,35,m,1169,1303,1122,1122,190,0,66
113705978@N06,11811518434_ff5f638555_o.jpg,366,"(25, 32)",f,1960,706,1052,1051,195,0,95
113705978@N06,11811676596_8a3997e8d8_o.jpg,368,55,m,429,438,540,522,-100,0,27
113705978@N06,11837998566_48cdbaf3e1_o.jpg,373,"(25, 32)",f,0,440,901,972,-10,0,36
113705978@N06,11811119605_687989b628_o.jpg,388,"(60, 100)",f,3,731,242,242,-90,0,119
10241064@N08,8315785952_b15a5bd61d_o.jpg,389,"(25, 32)",m,1067,919,542,542,-20,0,86
10241064@N08,8315785952_b15a5bd61d_o.jpg,390,"(48, 53)",m,2475,769,337,338,5,0,23
10241064@N08,8315781218_3a4a96b49a_o.jpg,391,"(48, 53)",m,1804,763,835,835,5,0,58
10241064@N08,8315781218_3a4a96b49a_o.jpg,392,"(38, 43)",f,903,1032,778,778,15,0,51
10241064@N08,8315770222_abc54a936a_o.jpg,393,"(38, 43)",m,436,855,357,357,-10,0,53
10241064@N08,8315770222_abc54a936a_o.jpg,394,"(25, 32)",m,1369,870,286,287,0,30,66
10241064@N08,8314729529_9a3e37782e_o.jpg,392,"(38, 43)",f,2108,1141,657,656,15,30,50
10241064@N08,8314732627_a3faeb9fdb_o.jpg,395,"(38, 43)",m,594,602,867,867,15,-15,44
10241064@N08,8314716281_fed547397d_o.jpg,396,"(38, 43)",m,140,753,816,816,15,-30,79
10241064@N08,8314716281_fed547397d_o.jpg,394,"(25, 32)",m,2836,954,364,364,-10,0,91
10241064@N08,8314716281_fed547397d_o.jpg,393,"(38, 43)",m,1853,970,319,319,0,0,58
10241064@N08,8315786236_ef8568e38c_o.jpg,397,"(38, 43)",f,2151,1507,421,421,0,45,12
10241064@N08,8315784212_b67d75766b_o.jpg,389,"(25, 32)",m,1335,242,1715,1715,0,30,52
10241064@N08,8315784212_b67d75766b_o.jpg,398,"(38, 43)",m,674,592,918,918,-15,30,37
10241064@N08,8314731393_d87096aea6_o.jpg,396,"(38, 43)",m,361,830,778,778,5,0,135
10241064@N08,8314731393_d87096aea6_o.jpg,399,"(38, 43)",m,1588,882,670,670,-15,0,150
10241064@N08,8314731393_d87096aea6_o.jpg,392,"(38, 43)",f,0,1077,411,535,-20,0,82
10241064@N08,8315782664_ec10f62b9c_o.jpg,396,"(38, 43)",m,1200,384,796,796,-5,0,86
10241064@N08,8315785614_59c05129c4_o.jpg,393,"(38, 43)",m,1990,793,344,344,-20,30,72
10241064@N08,8314731033_f30146664a_o.jpg,389,"(25, 32)",m,82,425,1040,1039,15,0,107
10241064@N08,8314731033_f30146664a_o.jpg,392,"(38, 43)",f,2631,827,542,542,10,15,87
10241064@N08,8314731033_f30146664a_o.jpg,396,"(38, 43)",m,2055,642,421,421,10,0,67
10241064@N08,8314732987_5c4ab3618f_o.jpg,396,"(38, 43)",m,624,572,823,822,20,0,78
10241064@N08,8314732987_5c4ab3618f_o.jpg,389,"(25, 32)",m,1322,739,612,612,-5,0,120
10241064@N08,8315787028_8fd2340bc2_o.jpg,396,"(38, 43)",m,184,466,1091,1091,10,-30,77
10241064@N08,8315787028_8fd2340bc2_o.jpg,389,"(25, 32)",m,1086,777,612,612,-10,-45,40
10241064@N08,8315787028_8fd2340bc2_o.jpg,390,"(48, 53)",m,2718,1029,383,383,10,0,73
10241064@N08,8315781622_911bec2922_o.jpg,389,"(25, 32)",m,1545,619,1135,1135,-5,0,115
10241064@N08,8315781622_911bec2922_o.jpg,398,"(38, 43)",m,771,725,861,860,-20,30,117
10241064@N08,8315781622_911bec2922_o.jpg,400,"(48, 53)",m,447,962,332,332,0,0,38
10241064@N08,8315780862_d4351f9eb4_o.jpg,394,"(25, 32)",m,721,1029,1091,1090,-5,0,53
10241064@N08,8315787822_77c5636c6b_o.jpg,398,"(38, 43)",m,1764,631,605,605,5,0,146
10241064@N08,8315787822_77c5636c6b_o.jpg,396,"(38, 43)",m,911,484,599,599,0,0,137
10241064@N08,8315783110_69e28340a2_o.jpg,393,"(38, 43)",m,1384,553,625,624,-25,30,41
10241064@N08,8315787426_68dcd8b2dd_o.jpg,399,"(38, 43)",m,1898,819,1366,1629,-20,0,188
10241064@N08,8315780156_8ed34c4b8a_o.jpg,396,"(38, 43)",m,1676,871,810,810,-5,0,98
10241064@N08,8315780156_8ed34c4b8a_o.jpg,397,"(38, 43)",f,921,1023,733,733,-10,0,71
10241064@N08,8311607317_f7b65f862e_o.jpg,389,"(25, 32)",m,2185,983,331,331,0,-45,39
10241064@N08,8315784646_10a94c89ed_o.jpg,390,"(48, 53)",m,2186,972,497,497,10,0,39
10241064@N08,8315786610_7d95eaeb81_o.jpg,391,"(48, 53)",m,2264,852,670,670,5,0,99
34158582@N02,10090075265_892b5ee9d1_o.jpg,401,"(0, 2)",f,1016,903,549,548,-85,0,83
34158582@N02,9632304250_40a3b2d1ac_o.jpg,401,"(0, 2)",f,2256,839,491,491,10,0,140
34158582@N02,10282660954_ecd2e23e32_o.jpg,401,"(0, 2)",f,873,717,1632,1632,-85,0,59
34158582@N02,9334901580_bd59c3e428_o.jpg,401,"(0, 2)",f,490,964,1059,1058,0,0,117
34158582@N02,10090107256_a7e07a491e_o.jpg,401,"(0, 2)",f,812,420,765,765,-5,-15,52
34158582@N02,9629067343_580ceea3d9_o.jpg,402,"(38, 43)",f,490,406,607,554,180,0,86
34158582@N02,9619512978_dd982e9d05_o.jpg,401,"(0, 2)",f,1295,752,504,503,-80,0,94
34158582@N02,8719389735_c51eb463cb_o.jpg,401,"(0, 2)",f,908,232,1339,1339,-90,0,46
34158582@N02,9405794872_3b61a287b6_o.jpg,403,"(4, 6)",m,922,1354,249,249,-75,0,54
34158582@N02,9632302912_977ee467a7_o.jpg,401,"(0, 2)",f,1239,1273,848,848,-70,0,26
34158582@N02,8862158192_02d37133a1_o.jpg,401,"(0, 2)",f,1808,1541,326,325,165,0,40
34158582@N02,9332114905_fb1204e1ed_o.jpg,401,"(0, 2)",f,656,664,1135,1135,-100,0,114
34158582@N02,9616260501_20c18ec637_o.jpg,404,"(38, 43)",m,678,680,810,810,-90,0,61
34158582@N02,9334902830_0e57b4284c_o.jpg,401,"(0, 2)",f,997,816,1007,1007,-90,0,108
34158582@N02,9250209884_8b74a32c79_o.jpg,401,"(0, 2)",f,1442,1345,242,242,-105,0,79
34158582@N02,11746146636_bdb12ebcd7_o.jpg,401,"(0, 2)",f,702,639,1492,1491,-100,0,92
34158582@N02,8720510724_4aee974a94_o.jpg,403,"(4, 6)",m,1252,1251,268,267,200,0,9
34158582@N02,9208793083_93556ea551_o.jpg,403,"(4, 6)",m,1273,951,491,491,-95,0,111
34158582@N02,9247427787_5a8b672075_o.jpg,403,"(4, 6)",m,1083,1133,262,261,-5,0,108
34158582@N02,11837647185_c4a6950f21_o.jpg,402,"(38, 43)",f,643,1142,1020,1020,190,15,123
34158582@N02,9616284671_e91ef90724_o.jpg,401,"(0, 2)",f,994,584,2046,1864,20,0,75
34158582@N02,9211584766_d03571448a_o.jpg,401,"(0, 2)",f,1442,1345,242,242,-105,0,79
34158582@N02,10282664324_43331bb78a_o.jpg,401,"(0, 2)",f,1058,1297,261,261,-95,0,116
34158582@N02,11745411505_29b944ed80_o.jpg,401,"(0, 2)",f,208,594,498,497,-10,0,100
34158582@N02,11745411505_29b944ed80_o.jpg,403,"(4, 6)",m,2304,940,485,484,-5,15,91
34158582@N02,9250208746_1d528dfd1a_o.jpg,403,"(4, 6)",m,1501,372,1115,1116,-80,0,51
34158582@N02,9616283403_cf89b15189_o.jpg,401,"(0, 2)",f,1050,562,1434,1434,5,0,18
34158582@N02,8719384635_2255334cfb_o.jpg,403,"(4, 6)",m,935,854,1122,1122,-110,0,42
34158582@N02,9619536048_5e7f79330d_o.jpg,404,"(38, 43)",m,1016,1078,555,555,-90,0,18
34158582@N02,9692095803_cfd4076293_o.jpg,401,"(0, 2)",f,508,490,1498,1499,-70,0,49
34158582@N02,8862142594_e655908d21_o.jpg,401,"(0, 2)",f,1067,980,740,739,-95,0,103
34158582@N02,11838055034_567a8a9d1a_o.jpg,402,"(38, 43)",f,1753,412,905,906,5,15,139
34158582@N02,10090040724_c91a86ac05_o.jpg,401,"(0, 2)",f,954,1282,274,275,10,0,81
34158582@N02,10090040724_c91a86ac05_o.jpg,403,"(4, 6)",m,1150,621,268,268,-5,0,40
34158582@N02,8719383233_0fe59fc3de_o.jpg,401,"(0, 2)",f,1863,1050,675,676,-10,0,78
34158582@N02,8719383233_0fe59fc3de_o.jpg,403,"(4, 6)",m,642,326,561,561,-20,15,43
34158582@N02,9332116063_40e365a2de_o.jpg,401,"(0, 2)",f,1129,1118,498,498,10,0,114
34158582@N02,10282893003_4a27deaed0_o.jpg,401,"(0, 2)",f,1341,910,606,605,5,0,34
34158582@N02,10090159793_34a987bba0_o.jpg,401,"(0, 2)",f,677,573,733,733,0,0,73
34158582@N02,9629069757_ae16de8252_o.jpg,401,"(0, 2)",f,962,1032,848,848,-95,0,70
34158582@N02,9208797025_c742e1a5f9_o.jpg,403,"(4, 6)",m,1083,1133,262,261,-5,0,108
34158582@N02,10090089915_1e091ae27f_o.jpg,401,"(0, 2)",f,839,776,689,688,-90,-30,95
34158582@N02,8720512544_84923dd715_o.jpg,401,"(0, 2)",f,1469,205,370,370,-100,0,81
34158582@N02,10121396403_4e61029041_o.jpg,401,"(0, 2)",f,951,1279,280,281,10,-15,65
34158582@N02,10121396403_4e61029041_o.jpg,403,"(4, 6)",m,1160,623,255,255,5,0,48
34158582@N02,9632309524_77bc14c5b8_o.jpg,401,"(0, 2)",f,1128,1172,580,581,-105,0,71
34158582@N02,11745780554_6cc3956412_o.jpg,402,"(38, 43)",f,770,99,510,585,-25,0,24
34158582@N02,9619537934_a94913267a_o.jpg,404,"(38, 43)",m,1016,1078,555,555,-90,0,18
34158582@N02,10090156213_ced59dd3da_o.jpg,401,"(0, 2)",f,1391,766,503,504,-70,-15,19
34158582@N02,8861535085_9b04ba15d2_o.jpg,401,"(0, 2)",f,817,1093,746,746,-95,0,60
34158582@N02,8719383711_11ec1c3e64_o.jpg,401,"(0, 2)",f,1741,541,1282,1282,-5,0,112
34158582@N02,8719383711_11ec1c3e64_o.jpg,403,"(4, 6)",m,459,482,765,765,-10,0,100
34158582@N02,9208802877_d0a17222e6_o.jpg,401,"(0, 2)",f,1722,481,778,778,-10,0,124
34158582@N02,10090088025_ca38244fa7_o.jpg,401,"(0, 2)",f,1158,1012,612,612,-90,0,85
34158582@N02,8719386115_c948320dfe_o.jpg,403,"(4, 6)",m,1262,1549,261,261,185,0,45
34158582@N02,11745807744_6883d03098_o.jpg,403,"(4, 6)",m,933,573,753,753,-95,30,126
34158582@N02,11745639983_fe954a0576_o.jpg,403,"(4, 6)",m,581,1047,612,612,-90,0,183
34158582@N02,9405796404_c08837f60a_o.jpg,401,"(0, 2)",f,1128,1172,580,581,-105,0,71
34158582@N02,9632306884_a0c13eb3dd_o.jpg,403,"(4, 6)",m,889,524,1001,1001,-80,0,30
34158582@N02,9619540694_6b04d2493f_o.jpg,404,"(38, 43)",m,1300,1668,408,408,-90,0,12
34158582@N02,11745790584_731b0196c4_o.jpg,403,"(4, 6)",m,1238,1125,242,242,-85,0,72
34158582@N02,10090097166_7451518234_o.jpg,405,"(25, 32)",f,1195,1815,484,484,-95,0,20
45666944@N00,8387708070_20c3a1955e_o.jpg,406,"(38, 43)",f,157,664,1607,1607,-5,0,94
45666944@N00,11842762865_d6bd1acb31_o.jpg,407,"(4, 6)",m,691,513,357,357,0,0,60
45666944@N00,11843516866_3226ec54b1_o.jpg,406,"(38, 43)",f,825,733,995,994,15,-45,21
45666944@N00,11843046003_f892b3a7c5_o.jpg,407,"(4, 6)",m,1005,586,332,331,10,45,64
45666944@N00,11843176214_77a04dc07a_o.jpg,406,"(38, 43)",f,670,345,549,549,10,0,14
45666944@N00,11843541196_11e31fc5f9_o.jpg,407,"(4, 6)",m,492,787,1237,1237,10,0,20
45666944@N00,11842787405_9645e5e488_o.jpg,408,"(38, 43)",m,916,388,867,867,-5,0,37
45666944@N00,11842787405_9645e5e488_o.jpg,406,"(38, 43)",f,685,610,656,657,-15,0,24
45666944@N00,11843221384_dcb2be46d1_o.jpg,406,"(38, 43)",f,645,130,1530,1530,20,-15,67
45666944@N00,11842449533_3ca8bd2611_o.jpg,409,"(4, 6)",f,824,0,919,800,20,0,50
45666944@N00,11843037683_95e9c986cf_o.jpg,407,"(4, 6)",m,844,532,708,707,0,0,65
45666944@N00,11842749855_c34d04038d_o.jpg,410,"(4, 6)",m,1187,1142,663,663,15,-45,12
45666944@N00,11842748765_b13d37496c_o.jpg,410,"(4, 6)",m,355,522,524,438,0,0,33
45666944@N00,11842575074_b8a06abc8e_o.jpg,406,"(38, 43)",f,411,285,660,661,-15,0,44
45666944@N00,11843454376_c493221f54_o.jpg,406,"(38, 43)",f,0,339,2334,2391,0,0,172
45666944@N00,8386619757_757b0113b3_o.jpg,406,"(38, 43)",f,1968,1166,478,478,0,30,62
45666944@N00,11843090973_0be6a74ce3_o.jpg,411,"(48, 53)",m,1051,486,485,484,0,0,113
45666944@N00,11842748965_773994f026_o.jpg,410,"(4, 6)",m,1652,686,287,287,-15,0,97
45666944@N00,11842162095_0cd7fdac33_o.jpg,406,"(38, 43)",f,1351,884,338,338,-15,30,33
45666944@N00,11842163345_7c1b2b16bf_o.jpg,409,"(4, 6)",f,894,347,918,918,20,-15,50
45666944@N00,11842968713_2b10067fe6_o.jpg,406,"(38, 43)",f,0,1016,2251,2248,0,0,49
45666944@N00,11843155964_1685b1bdc6_o.jpg,408,"(38, 43)",m,653,207,544,544,0,30,6
45666944@N00,11842725615_7774549d62_o.jpg,408,"(38, 43)",m,768,59,512,640,5,0,22
45666944@N00,11843155744_0aba4a91c4_o.jpg,408,"(38, 43)",m,669,151,611,613,-10,45,32
45666944@N00,11842725455_e55b3264be_o.jpg,406,"(38, 43)",f,286,343,480,480,-15,-30,64
45666944@N00,11843545286_b247cece67_o.jpg,407,"(4, 6)",m,876,776,638,637,0,0,118
45666944@N00,11843038843_7ac9196a08_o.jpg,407,"(4, 6)",m,576,680,791,791,0,0,117
45666944@N00,11843101994_589ea4d2f6_o.jpg,406,"(38, 43)",f,435,626,318,319,10,0,51
45666944@N00,11842582184_605205403a_o.jpg,408,"(38, 43)",m,248,291,524,524,15,0,47
45666944@N00,11842582184_605205403a_o.jpg,406,"(38, 43)",f,482,409,488,488,5,0,115
45666944@N00,11842798535_aae160ff1d_o.jpg,408,"(38, 43)",m,686,1141,453,452,-10,-15,27
45666944@N00,11842798535_aae160ff1d_o.jpg,407,"(4, 6)",m,1311,1184,446,446,-5,0,24
45666944@N00,11843072593_5d9a1086d8_o.jpg,412,"(25, 32)",m,1472,964,364,363,-15,45,45
45666944@N00,11842135315_b268d801ed_o.jpg,406,"(38, 43)",f,2040,1024,663,663,-5,0,133
45666944@N00,11843176994_e17a431ea3_o.jpg,406,"(38, 43)",f,801,535,523,523,10,0,97
45666944@N00,11843176994_e17a431ea3_o.jpg,407,"(4, 6)",m,1837,959,516,516,10,0,123
45666944@N00,11843139064_33f759182a_o.jpg,408,"(38, 43)",m,803,318,899,899,-10,0,13
45666944@N00,11843542026_73839cc854_o.jpg,410,"(4, 6)",m,2027,795,331,331,10,30,111
45666944@N00,11843074433_e68089e56d_o.jpg,406,"(38, 43)",f,398,401,1530,1530,0,-45,46
45666944@N00,11843074433_e68089e56d_o.jpg,412,"(25, 32)",m,1117,427,1294,1294,0,15,43
45666944@N00,11842757855_65e3ee9457_o.jpg,407,"(4, 6)",m,1424,594,415,414,0,0,124
45666944@N00,8386620695_5bac5b7128_o.jpg,408,"(38, 43)",m,18,184,644,644,10,-15,52
45666944@N00,8386620695_5bac5b7128_o.jpg,406,"(38, 43)",f,392,358,480,480,-15,0,36
45666944@N00,11843191514_4d02428a15_o.jpg,406,"(38, 43)",f,363,363,401,401,-5,0,39
45666944@N00,11843016423_d62e173388_o.jpg,408,"(38, 43)",m,671,71,609,768,10,15,7
45666944@N00,11843176364_e376e53f1a_o.jpg,407,"(4, 6)",m,1553,1118,683,682,10,0,32
45666944@N00,11842718285_d5218584f1_o.jpg,406,"(38, 43)",f,635,381,608,579,5,15,26
45666944@N00,11842152245_7fd89a58c4_o.jpg,411,"(48, 53)",m,1051,486,485,484,0,0,113
45666944@N00,11843174544_feaf20e260_o.jpg,410,"(4, 6)",m,890,1375,536,535,0,0,105
45666944@N00,11842955166_8aaec97102_o.jpg,406,"(38, 43)",f,1383,328,854,854,-10,15,106
39411334@N02,11043554456_21537866a9_o.jpg,413,"(25, 32)",f,186,325,2193,2123,20,-45,38
39411334@N02,11043782576_4fed4bc6c5_o.jpg,413,"(25, 32)",f,984,680,1326,1326,-10,0,59
39411334@N02,11042965964_92edc6e7e4_o.jpg,413,"(25, 32)",f,846,772,656,657,-10,-15,80
39411334@N02,11043790344_a6df9011e1_o.jpg,414,"(25, 32)",f,151,470,1001,1001,0,-30,136
39411334@N02,11043727513_790eee3944_o.jpg,415,"(25, 32)",m,1179,2142,261,261,-10,0,85
39411334@N02,11043727513_790eee3944_o.jpg,413,"(25, 32)",f,1072,2210,242,242,-10,0,84
39411334@N02,11043781116_63f39ba76b_o.jpg,413,"(25, 32)",f,1120,686,1328,1339,0,-45,22
39411334@N02,11043452385_cff2f2e58d_o.jpg,413,"(25, 32)",f,0,114,678,846,165,0,20
39411334@N02,11043392003_2ebc348d15_o.jpg,413,"(25, 32)",f,771,495,344,344,-15,0,53
39411334@N02,11042927856_35358ab475_o.jpg,413,"(25, 32)",f,1007,793,599,599,15,-45,72
39411334@N02,11043288563_4863205a7c_o.jpg,415,"(25, 32)",m,165,301,795,860,-5,0,67
39411334@N02,11043288563_4863205a7c_o.jpg,413,"(25, 32)",f,0,506,606,636,5,0,54
39411334@N02,11042828595_456dd18983_o.jpg,413,"(25, 32)",f,1077,1157,555,554,-5,-30,58
39411334@N02,11042819835_91f4cbe282_o.jpg,413,"(25, 32)",f,683,427,772,771,-20,0,188
39411334@N02,11043551486_eff2f85c03_o.jpg,413,"(25, 32)",f,83,244,612,612,170,0,51
39411334@N02,11042837946_88a063ca63_o.jpg,413,"(25, 32)",f,0,235,1510,1581,-5,0,25
39411334@N02,11043667374_e31fa4fdac_o.jpg,415,"(25, 32)",m,1463,1805,242,242,-5,0,89
39411334@N02,11043019123_7bc8e4882c_o.jpg,413,"(25, 32)",f,734,221,733,733,-15,-30,161
39411334@N02,11043711335_1e545d5d40_o.jpg,415,"(25, 32)",m,1593,306,976,975,-10,0,126
39411334@N02,11043711335_1e545d5d40_o.jpg,413,"(25, 32)",f,871,513,759,758,5,0,147
39411334@N02,11043229414_54fae0cbbf_o.jpg,415,"(25, 32)",m,306,376,654,748,5,0,43
